title,link,category,description,telephone,address,roadAddress,mapx,mapy,dong,category_keyword
코알라<b>클라이밍</b> 상암,https://www.instagram.com/koalaclimbing_sangam/,"스포츠,오락>암벽등반",,,서울특별시 마포구 상암동 1605 누리꿈스퀘어 디지털파빌리온 B1040호,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 디지털파빌리온 B1040호,1268909385,375797535,상암동,클라이밍
서울시산악문화체험센터(녹화장소 <b>클라이밍</b> 필히유선상담) 070-4112-9921,,장소대여>공유누리 개방자원,,,서울특별시 마포구 상암동 481-231,서울특별시 마포구 하늘공원로 112,1268799527,375692764,상암동,클라이밍
스타벅스 상암디지털큐브점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,서울특별시 마포구 상암동 1647,서울특별시 마포구 상암산로 34,1268889264,375761352,상암동,카페
스타벅스 상암YTN점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,서울특별시 마포구 상암동 1607,서울특별시 마포구 상암산로 76 (상암동),1268922104,375793142,상암동,카페
스타벅스 상암사보이시티점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,서울특별시 마포구 상암동 1597,서울특별시 마포구 월드컵북로54길 17 (상암동),1268887854,375814622,상암동,카페
스타벅스 상암DMC점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,"서울특별시 마포구 상암동 1654 DMC이안오피스텔1단지 102호,202호 ()","서울특별시 마포구 월드컵북로 375 DMC이안오피스텔1단지 102호,202호 (상암동)",1268908786,375776585,상암동,카페
폴 바셋 MBC몰 파크점,https://www.baristapaulbassett.co.kr/Index.pb,"카페,디저트>카페",,,서울특별시 마포구 상암동 1603 MBC Mall Park 103호,서울특별시 마포구 성암로 267 MBC Mall Park 103호,1268906949,375805707,상암동,카페
리우키친 상암점,https://smartstore.naver.com/mongoo,"도시락,컵밥>다이어트,샐러드",,,서울특별시 마포구 상암동 1601 케이지아이티센터,서울특별시 마포구 월드컵북로 402 케이지아이티센터,1268887835,375800689,상암동,맛집
맥도날드 상암DMC점,https://www.mcdonalds.co.kr/,양식>햄버거,,,서울특별시 마포구 상암동 1602,서울특별시 마포구 월드컵북로 400,1268896160,375805221,상암동,맛집
상암일미락,https://www.instagram.com/ilmirack_dining,한식>돼지고기구이,,,서울특별시 마포구 상암동 1493 상암일미락,서울특별시 마포구 성암로13길 40 상암일미락,1268972550,375763725,상암동,맛집
냅다청양집 상암직영점,http://www.instagram.com/cheongyangjip_sangam,"음식점>한식>육류,고기요리>돼지고기구이",,,서울특별시 마포구 상암동 14-9 1층,서울특별시 마포구 월드컵북로48길 30 1층,1268953094,375771509,상암동,맛집
전설의우대갈비 서울상암직영점,http://전설의우대갈비.com,"한식>육류,고기요리",,,"서울특별시 마포구 상암동 1605 누리꿈스퀘어 공동제작센타 2층 202호, 203호","서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 공동제작센타 2층 202호, 203호",1268902224,375799066,상암동,맛집
츄라우미 상암점,,술집>요리주점,,,서울특별시 마포구 상암동 11-1,서울특별시 마포구 월드컵북로44길 76-11,1268938635,375779792,상암동,술집
용용선생 상암점,http://generalyongyong.com/,음식점>술집>요리주점,,,서울특별시 마포구 상암동 34-34 1층 용용선생 상암점,서울특별시 마포구 월드컵북로48길 8 1층 용용선생 상암점,1268943348,375766034,상암동,술집
하나마토 상암DMC,https://blogdexreview.space/b/47121bfa44,술집>요리주점,,,"서울특별시 마포구 상암동 19-12 1층, 2층","서울특별시 마포구 월드컵북로44길 16 1층, 2층",1268962634,375758865,상암동,술집
용왕님술상 상암본점,https://www.yongsul.com,한식>생선회,,,서울특별시 마포구 상암동 4-1 2층,서울특별시 마포구 매봉산로2길 9 2층,1268949024,375787398,상암동,술집
우곳간 상암점,https://app.catchtable.co.kr/ct/shop/woogokkan_sangam,술집>요리주점,,,"서울특별시 마포구 상암동 11-44 1층, 2층","서울특별시 마포구 월드컵북로44길 76-9 1층, 2층",1268938208,375778990,상암동,술집
오피스알파사무용품,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 신공덕동 167 메트로디오빌빌딩 지하1층,서울특별시 마포구 백범로 199 메트로디오빌빌딩 지하1층,1269528469,375435353,공덕동,문구점
아이스앤몬스터문구 청파점,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 공덕동 7-18 1층,서울특별시 마포구 효창원로 253-2 1층,1269634764,375499251,공덕동,문구점
현대문구,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 공덕동 456 르네상스타워 지하1층 B5호,서울특별시 마포구 만리재로 14 르네상스타워 지하1층 B5호,1269528484,375439870,공덕동,문구점
후르츠후라이,,"컴퓨터프로그래밍,정보서비스업>인터넷상거래",,,서울특별시 마포구 공덕동 115-13 201호,서울특별시 마포구 만리재로 80 201호,1269587611,375476270,공덕동,문구점
아톰문구센터,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 아현동 618-8,서울특별시 마포구 마포대로 179,1269548694,375503416,아현동,문구점
문구야놀자 아현점,https://www.playmoongu.com/,"도서,음반,문구>문구,팬시용품",,,서울특별시 마포구 아현동 777 상가4동 1층 142호,서울특별시 마포구 마포대로 195 상가4동 1층 142호,1269538000,375533695,아현동,문구점
빵꾸똥꾸문구야 마래푸점,,"도서,음반,문구>문구,팬시용품",,,서울특별시 마포구 아현동 777 마포래미안푸르지오아파트 1단지상가107호,서울특별시 마포구 마포대로 195 마포래미안푸르지오아파트 1단지상가107호,1269537594,375550212,아현동,문구점
캣냥닷컴,https://blog.naver.com/alien12,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 아현동 331-21 1층 캣냥닷컴,서울특별시 마포구 신촌로34길 6 1층 캣냥닷컴,1269543890,375568803,아현동,문구점
알파 마포점,http://mapomall.alphachain.co.kr/,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 도화동 555 한화오벨리스크 오피스텔동 지하1층,서울특별시 마포구 마포대로 33 한화오벨리스크 오피스텔동 지하1층,1269452002,375397698,도화동,문구점
알파 마포역점,http://alpha.co.kr/,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 도화동 555 마포 한화 오벨리스크 지하1층 b112호,서울특별시 마포구 마포대로 33 마포 한화 오벨리스크 지하1층 b112호,1269454474,375399847,도화동,문구점
문구가득 공덕직영점,https://www.instagram.com/moongu_gadeuk,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 도화동 556 SK허브그린빌딩 110호,서울특별시 마포구 마포대로 73 SK허브그린빌딩 110호,1269491423,375423568,도화동,문구점
현대문구매점,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 마포동 35-1,서울특별시 마포구 마포대로 15,1269441130,375387170,도화동,문구점
알파피오디,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 도화동 555,서울특별시 마포구 마포대로 33,1269459203,375395838,도화동,문구점
멀티플러스서강대점<b>노래방</b>,,"스포츠,오락>노래방",,,서울특별시 마포구 신수동 63-3,서울특별시 마포구 신촌로20길 51,1269386208,375530635,신수동,노래방
알파 서강대점,http://www.alpha.co.kr/,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 신수동 34-12,서울특별시 마포구 백범로 72,1269396298,375486886,신수동,문구점
오피스넥스 마포점,http://www.officenex.com/,"도서,음반,문구>문구,팬시용품",,,서울특별시 마포구 신수동 31-1 신서강빌딩 지하 1층,서울특별시 마포구 백범로 71 신서강빌딩 지하 1층,1269397253,375491391,신수동,문구점
문구가득 3호숲길점,https://youtube.com/channel/UC0J8ZVhb--ORHmJsVr22Chg?si=dNGmzSIRWhUhcRlv,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 신수동 88-130,,1269381069,375494161,신수동,문구점
코모스유통,http://www.komosfcm.com/,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 신수동 448-6 503호,서울특별시 마포구 토정로 222 503호,1269352956,375444976,신수동,문구점
문구는못말려 신촌숲아이파크점,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 신수동 462 상가동 1층 115호,서울특별시 마포구 광성로 17 상가동 1층 115호,1269332542,375512441,신수동,문구점
서강서림,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 대흥동 22-60 곤자가프라자 B1층,서울특별시 마포구 고산16길 58 곤자가프라자 B1층,1269438374,375521526,대흥동,문구점
문구야놀자 마포점,https://www.playmoongu.com/,"도서,음반,문구>문구,팬시용품",,,서울특별시 마포구 대흥동 8-2 1층,서울특별시 마포구 숭문길 141 1층,1269465140,375525931,대흥동,문구점
신창문구 염리점,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 염리동 159-3,서울특별시 마포구 백범로 136,1269460234,375459113,염리동,문구점
아이스앤몬스터문구 용강초점,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 염리동 178-10 103호,서울특별시 마포구 백범로17길 14 103호,1269440217,375476562,염리동,문구점
문구찾기 신촌점,,"쇼핑,유통>문구,팬시용품",,,서울특별시 마포구 창전동 2-27 1층 문구찾기,서울특별시 마포구 서강로11길 10 1층 문구찾기,1269329804,375534069,서강동,문구점
